id,ident,type,name,latitude_deg,longitude_deg,elevation_ft,continent,iso_country,iso_region,municipality,scheduled_service,gps_code,iata_code,local_code,home_link,wikipedia_link,keywords
2833,FARS,medium_airport,Robertson Airport,-33.81219864,19.90279961,640,AF,ZA,ZA-WC,Robertson,no,FARS,ROD,,,,
1888,CYRJ,medium_airport,Roberval Airport,48.52000046,-72.26560211,586,NA,CA,CA-QC,Roberval,yes,CYRJ,YRJ,,,https://en.wikipedia.org/wiki/Roberval_Airport,
2401,EGCN,medium_airport,Robin Hood Doncaster Sheffield Airport,53.480538,-1.010656,55,EU,GB,GB-ENG,Doncaster,yes,EGCN,DSA,,http://www.robinhoodairport.com/,https://en.wikipedia.org/wiki/Robin_Hood_Airport_Doncaster_Sheffield,RAF Finningley
27925,YROB,small_airport,Robinhood Airport,-18.84499931,143.7100067,460,OC,AU,AU-QLD,,no,YROB,ROH,,,,
3951,KWRB,medium_airport,Robins Air Force Base,32.640099,-83.591904,294,NA,US,US-GA,Warner Robins,no,KWRB,WRB,WRB,http://www.robins.af.mil/,https://en.wikipedia.org/wiki/Robins_Air_Force_Base,
27914,YRBR,small_airport,Robinson River Airport,-16.71829987,136.9450073,,OC,AU,AU-NT,,no,YRBR,RRV,,,,
27927,YROI,small_airport,Robinvale Airport,-34.642887,142.773042,87,OC,AU,AU-VIC,,no,YROI,RBC,,,,
30345,SLRB,small_airport,Roboré Airport,-18.32920074,-59.76499939,905,SA,BO,BO-S,Roboré,no,SLRB,RBO,,,,
25606,WA09,small_airport,Roche Harbor Airport,48.61230087,-123.1389999,100,NA,US,US-WA,Roche Harbor,no,WA09,RCE,WA09,http://www.wsdot.wa.gov/aviation/AllStateAirports/RocheHarbor_RocheHarbor.htm,https://en.wikipedia.org/wiki/Roche_Harbor_Airport,9S1
4097,LFDN,medium_airport,Rochefort-Saint-Agnant (BA 721) Airport,45.88779831,-0.9830560088,60,EU,FR,FR-NAQ,Rochefort/Saint-Agnant,no,LFDN,RCO,,,,
29200,EGTO,small_airport,Rochester Airport,51.35189819,0.5033329725,436,EU,GB,GB-ENG,Rochester,no,EGTO,RCS,,http://www.rochesterairport.co.uk/,https://en.wikipedia.org/wiki/Rochester_Airport_%28England%29,
3857,KRST,medium_airport,Rochester International Airport,43.908298,-92.5,1317,NA,US,US-MN,Rochester,yes,KRST,RST,RST,,https://en.wikipedia.org/wiki/Rochester_International_Airport,
21310,KUZA,small_airport,Rock Hill - York County Airport,34.9878006,-81.05719757,666,NA,US,US-SC,Rock Hill,no,KUZA,RKH,UZA,http://www.cityofrockhill.com/departments/airport/more/airport,https://en.wikipedia.org/wiki/Rock_Hill/York_County_Airport,"29J, Bryant Field"
4944,MYER,medium_airport,Rock Sound Airport,24.89507873,-76.17688179,10,NA,BS,BS-SE,Rock Sound,no,MYER,RSD,,,https://en.wikipedia.org/wiki/Rock_Sound_International_Airport,
26925,YBRK,medium_airport,Rockhampton Airport,-23.380019,150.475359,34,OC,AU,AU-QLD,Rockhampton,yes,YBRK,ROK,,http://www.rok.aero/,https://en.wikipedia.org/wiki/Rockhampton_Airport,
32201,AU-RDA,small_airport,Rockhampton Downs Airport,-18.95330048,135.201004,,OC,AU,AU-NT,Rockhampton Downs,no,,RDA,,,,
20938,KRKW,small_airport,Rockwood Municipal Airport,35.92229843,-84.68969727,1664,NA,US,US-TN,Rockwood,no,KRKW,RKW,RKW,http://www.rockwoodtn.org/airport.html,https://en.wikipedia.org/wiki/Rockwood_Municipal_Airport,
3860,KRWI,medium_airport,Rocky Mount Wilson Regional Airport,35.85630035,-77.89189911,159,NA,US,US-NC,Rocky Mount,no,KRWI,RWI,RWI,,,
1890,CYRM,small_airport,Rocky Mountain House Airport,52.42969894,-114.9039993,3244,NA,CA,CA-AB,Rocky Mountain House,no,CYRM,YRM,,,https://en.wikipedia.org/wiki/Rocky_Mountain_House_Airport,YRM
3411,KBJC,medium_airport,Rocky Mountain Metropolitan Airport,39.90879822,-105.1169968,5673,NA,US,US-CO,Denver,no,KBJC,BJC,BJC,,https://en.wikipedia.org/wiki/Rocky_Mountain_Metropolitan_Airport,"Jefferson County Airport, Jeffco Airport"
32565,SCRD,small_airport,Rodelillo Airport,-33.06809998,-71.55750275,1100,SA,CL,CL-VS,Viña Del Mar,no,SCRD,VAP,,,,
4086,LFCR,medium_airport,Rodez-Marcillac Airport,44.40790176,2.482670069,1910,EU,FR,FR-OCC,Rodez/Marcillac,yes,LFCR,RDZ,,,https://en.wikipedia.org/wiki/Rodez-Marcillac_Airport,
6233,SPQU,medium_airport,Rodríguez Ballón International Airport,-16.34110069,-71.58309937,8405,SA,PE,PE-ARE,Arequipa,yes,SPQU,AQP,,,https://en.wikipedia.org/wiki/Rodriguez_Ballon_International_Airport,
27926,YROE,small_airport,Roebourne Airport,-20.763898,117.155199,,OC,AU,AU-WA,Roebourne,no,YROE,RBU,,,,
20949,KROG,small_airport,Rogers Municipal Airport-Carter Field,36.37229919,-94.10690308,1359,NA,US,US-AR,Rogers,no,KROG,ROG,ROG,,https://en.wikipedia.org/wiki/Rogers_Municipal_Airport,
3679,KMFR,medium_airport,Rogue Valley International Medford Airport,42.37419891,-122.8730011,1335,NA,US,US-OR,Medford,yes,KMFR,MFR,MFR,,https://en.wikipedia.org/wiki/Rogue_Valley_International-Medford_Airport,
26688,VTUV,medium_airport,Roi Et Airport,16.11680031,103.7740021,451,AS,TH,TH-45,,yes,VTUV,ROI,,,https://en.wikipedia.org/wiki/Roi_Et_Airport,
314489,RKY,small_airport,Rokeby Airport,-13.6434,142.641,362,OC,AU,AU-QLD,Rokeby,no,,RKY,,,,
41397,ID-RKI,small_airport,Rokot Airport,-0.9499999881,100.75,4975,AS,ID,ID-SB,Rokot-Sumatra Island,no,,RKI,,,,
41457,WIBR,small_airport,Rokot Airport,-2.100349,99.704319,1,AS,ID,ID-SB,Matobe,no,WIBR,RKO,,,,Rokot Sipora Airport
2905,FMEE,large_airport,Roland Garros Airport,-20.8871,55.5103,66,AF,RE,RE-U-A,St Denis,yes,FMEE,RUN,,http://www.reunion.aeroport.fr/index.htm,https://en.wikipedia.org/wiki/Roland_Garros_Airport,Gillot Airport
20238,K07,small_airport,Rolla Downtown Airport,37.93569946,-91.81349945,987,NA,US,US-MO,Rolla,no,K07,RLA,K07,,,
21323,KVIH,small_airport,Rolla National Airport,38.12739944,-91.76950073,1148,NA,US,US-MO,Rolla/Vichy,no,KVIH,VIH,VIH,http://www.rollacity.org/airport/airport.shtml,https://en.wikipedia.org/wiki/Rolla_National_Airport,
32587,VNRP,small_airport,Rolpa Airport,28.267292,82.756496,4100,AS,NP,NP-RA,Rolpa,no,VNRP,RPA,,,,
27128,YROM,medium_airport,Roma Airport,-26.54500008,148.7749939,1032,OC,AU,AU-QLD,Roma,yes,YROM,RMA,,,https://en.wikipedia.org/wiki/Roma_Airport,
20924,KREO,small_airport,Rome State Airport,42.57770157,-117.8850021,4053,NA,US,US-OR,Rome,no,KREO,REO,REO,http://www.oregon.gov/aviation/Pages/Rome.aspx,https://en.wikipedia.org/wiki/Rome_State_Airport,
4372,LIRF,large_airport,Rome–Fiumicino Leonardo da Vinci International Airport,41.804532,12.251998,13,EU,IT,IT-62,Rome,yes,LIRF,FCO,RM11,http://www.adr.it/portal/portal/adr/Fiumicino/Leonardo_da_vinci/Header_Window?action=2,https://en.wikipedia.org/wiki/Leonardo_da_Vinci%E2%80%93Fiumicino_Airport,"ROM, Rome Fiumicino Airport, Fiumicino Airport"
5866,SBAX,small_airport,Romeu Zema Airport,-19.5632,-46.9604,3276,SA,BR,BR-MG,Araxá,yes,SBAX,AAX,MG0008,,https://en.wikipedia.org/wiki/Arax%C3%A1_Airport,
3483,KDCA,large_airport,Ronald Reagan Washington National Airport,38.8521,-77.037697,15,NA,US,US-DC,Washington,yes,KDCA,DCA,DCA,http://www.flyreagan.com/dca/reagan-national-airport,https://en.wikipedia.org/wiki/Ronald_Reagan_Washington_National_Airport,WAS
32218,MH-RNP,small_airport,Rongelap Island Airport,11.1572,166.886993,,OC,MH,MH-RON,Rongelap Island,yes,,RNP,,,https://en.wikipedia.org/wiki/Rongelap_Airport,
2646,ESDF,medium_airport,Ronneby Airport,56.266701,15.265,191,EU,SE,SE-K,Ronneby,yes,ESDF,RNB,,https://www.swedavia.com/ronneby/,https://en.wikipedia.org/wiki/Ronneby_Airport,
20925,KRFG,small_airport,Rooke Field,28.2936,-97.322998,56,NA,US,US-TX,Refugio,no,KRFG,RFG,RFG,,,
19031,K74V,small_airport,Roosevelt Municipal Airport,40.278301,-110.051003,5172,NA,US,US-UT,Roosevelt,no,,ROL,74V,http://www.rooseveltcity.com/164/Airport,,
27928,YRRB,small_airport,Roper Bar Airport,-14.734814,134.525485,92,OC,AU,AU-NT,Roper Bar,no,YRRB,RPB,,,,
314516,RPV,small_airport,Roper Valley Airport,-14.9215,134.05,237,OC,AU,AU-NT,Roper Valley,no,,RPV,,,,
2591,ENRO,medium_airport,Røros Airport,62.57839966,11.34230042,2054,EU,NO,NO-50,Røros,yes,ENRO,RRS,,https://avinor.no/en/airport/roros-airport/,https://en.wikipedia.org/wiki/R%C3%B8ros_Airport,Roros
29278,ENRM,medium_airport,"Rørvik Airport, Ryum",64.83830261,11.14610004,14,EU,NO,NO-50,Rørvik,yes,ENRM,RVK,,https://avinor.no/en/airport/rorvik-airport/,https://en.wikipedia.org/wiki/R%C3%B8rvik_Airport%2C_Ryum,
5769,SAAR,medium_airport,Rosario Islas Malvinas International Airport,-32.9036,-60.785,85,SA,AR,AR-S,Rosario,yes,SAAR,ROS,ROS,,https://en.wikipedia.org/wiki/Rosario_International_Airport,Fisherton Airport
19555,KCRX,small_airport,Roscoe Turner Airport,34.91500092,-88.60350037,425,NA,US,US-MS,Corinth,no,KCRX,CRX,CRX,http://www.corinth-alcornairport.com,https://en.wikipedia.org/wiki/Roscoe_Turner_Airport,
20092,KHTL,small_airport,Roscommon County - Blodgett Memorial Airport,44.359798,-84.671095,1150,NA,US,US-MI,Houghton Lake,no,KHTL,HTL,HTL,,https://en.wikipedia.org/wiki/Roscommon_County_Airport,
20951,KROX,small_airport,Roseau Municipal Rudy Billberg Field,48.85599899,-95.6969986,1060,NA,US,US-MN,Roseau,no,KROX,ROX,ROX,http://www.city.roseau.mn.us/index.asp?Type=B_BASIC&SEC=%7BAE9D09FA-04AA-46A5-AD2E-2F95D91128A2%7D,,
27930,YRSB,small_airport,Roseberth Airport,-25.825737,139.627476,55,OC,AU,AU-QLD,,no,YRSB,RSB,,,,
20912,KRBG,small_airport,Roseburg Regional Airport,43.23880005,-123.3560028,529,NA,US,US-OR,Roseburg,no,KRBG,RBG,RBG,http://www.cityofroseburg.org/departments/airport/,https://en.wikipedia.org/wiki/Roseburg_Regional_Airport,Major General Marion E. Carl Memorial Field
3904,KSTJ,medium_airport,Rosecrans Memorial Airport,39.77190018,-94.90969849,826,NA,US,US-MO,St Joseph,no,KSTJ,STJ,STJ,http://www.stjoemo.info/index.aspx?NID=303,https://en.wikipedia.org/wiki/Rosecrans_Memorial_Airport,
314508,RLP,small_airport,Rosella Plains Airport,-18.4253,144.4587,1855,OC,AU,AU-QLD,Rosella Plains,no,,RLP,,,,
26379,USTR,medium_airport,Roshchino International Airport,57.1896019,65.32430267,378,AS,RU,RU-TYU,Tyumen,yes,USTR,TJM,,,https://en.wikipedia.org/wiki/Roschino_International_Airport,
31930,MNRT,small_airport,Rosita Airport,13.88969994,-84.4088974,193,NA,NI,NI-AN,La Rosita,no,MNRT,RFS,,,https://en.wikipedia.org/wiki/Rosita_Airport,
1709,CYDM,medium_airport,Ross River Airport,61.97060013,-132.4230042,2314,NA,CA,CA-YT,Ross River,no,CYDM,XRR,YDM,,https://en.wikipedia.org/wiki/Ross_River_Airport,
29279,ENRS,small_airport,Røst Airport,67.52780151,12.10330009,7,EU,NO,NO-18,,yes,ENRS,RET,,https://avinor.no/en/airport/rost-airport/,https://en.wikipedia.org/wiki/R%C3%B8st_Airport,Rost Airport
2739,ETNL,medium_airport,Rostock-Laage Airport,53.91820145,12.27830029,138,EU,DE,DE-MV,Rostock,yes,ETNL,RLG,,,https://en.wikipedia.org/wiki/Rostock-Laage_Airport,
3856,KROW,medium_airport,Roswell Air Center Airport,33.301601,-104.530998,3671,NA,US,US-NM,Roswell,yes,KROW,ROW,ROW,,https://en.wikipedia.org/wiki/Roswell_International_Air_Center,"Roswell Army Air Field, Walker Air Force Base"
35138,WPOC,medium_airport,Rota Do Sândalo Oecusse Airport,-9.19806,124.343002,,AS,TL,TL-OE,Oecussi-Ambeno,no,WPOC,OEC,,,https://en.wikipedia.org/wiki/Oecussi_Airport,"Oe-Kusi Ambenu, Ocussi, Oekussi, Oekusi, Okusi, Oé-Cusse"
5430,PGRO,medium_airport,Rota International Airport,14.1743,145.242996,607,OC,MP,MP-U-A,Rota Island,yes,PGRO,ROP,GRO,,https://en.wikipedia.org/wiki/Rota_International_Airport,
4032,LERT,medium_airport,Rota Naval Station Airport,36.64519882,-6.349460125,86,EU,ES,ES-AN,Rota,no,LERT,ROZ,,,https://en.wikipedia.org/wiki/Naval_Station_Rota_Spain,
41398,ID-RTI,small_airport,Roti Airport,-10.48429966,123.3740005,65,AS,ID,ID-NT,Roti-Rote Island,no,,RTI,,,,
5052,NZRO,medium_airport,Rotorua Regional Airport,-38.10919952,176.3170013,935,OC,NZ,NZ-BOP,Rotorua,yes,NZRO,ROT,,,https://en.wikipedia.org/wiki/Rotorua_Regional_Airport,
2524,EHRD,medium_airport,Rotterdam The Hague Airport,51.956902,4.43722,-15,EU,NL,NL-ZH,Rotterdam,yes,EHRD,RTM,,https://www.rotterdamthehagueairport.nl/,https://en.wikipedia.org/wiki/Rotterdam_Airport,Vliegveld Zestienhoven
27129,YRTI,small_airport,Rottnest Island Airport,-32.006699,115.540001,12,OC,AU,AU-WA,,no,YRTI,RTS,,,https://en.wikipedia.org/wiki/Rottnest_Island_Airport,
32233,NFNR,small_airport,Rotuma Airport,-12.48250008,177.0709991,22,OC,FJ,FJ-R,Rotuma,yes,NFNR,RTA,,,https://en.wikipedia.org/wiki/Rotuma_Island_Airport,Elsee
4177,LFOP,medium_airport,Rouen Airport,49.38420105,1.174800038,512,EU,FR,FR-NOR,Rouen/Vallée de Seine,yes,LFOP,URO,,,https://en.wikipedia.org/wiki/Rouen_Airport,
2036,CZRJ,medium_airport,Round Lake (Weagamow Lake) Airport,52.9435997,-91.31279755,974,NA,CA,CA-ON,Round Lake,yes,CZRJ,ZRJ,,,https://en.wikipedia.org/wiki/Round_Lake_(Weagamow_Lake)_Airport,
20956,KRPX,small_airport,Roundup Airport,46.475095,-108.541497,3500,NA,US,US-MT,Roundup,no,KRPX,RPX,RPX,,https://en.wikipedia.org/wiki/Roundup_Airport,
26520,VERK,medium_airport,Rourkela Airport,22.256701,84.814598,659,AS,IN,IN-OR,,no,VERK,RRK,,,https://en.wikipedia.org/wiki/Rourkela_Airport,
1931,CYUY,medium_airport,Rouyn Noranda Airport,48.20610046,-78.83560181,988,NA,CA,CA-QC,Rouyn-Noranda,yes,CYUY,YUY,,,https://en.wikipedia.org/wiki/Rouyn-Noranda_Airport,
2341,EFRO,medium_airport,Rovaniemi Airport,66.56479645,25.83040047,642,EU,FI,FI-10,Rovaniemi,yes,EFRO,RVN,,http://www.finavia.fi/en/rovaniemi/,https://en.wikipedia.org/wiki/Rovaniemi_Airport,
5745,RPVR,medium_airport,Roxas Airport,11.59770012,122.7519989,10,AS,PH,PH-CAP,Roxas City,yes,RPVR,RXS,,,https://en.wikipedia.org/wiki/Roxas_Airport,
38574,YRYH,small_airport,Roy Hill Station Airport,-22.62581589,119.9590302,,OC,AU,AU-WA,,no,YRYH,RHL,,,,
19682,KE01,small_airport,Roy Hurd Memorial Airport,31.58250046,-102.9089966,2615,NA,US,US-TX,Monahans,no,E01,MIF,E01,http://www.cityofmonahans.org/index.asp?SEC=63860F5B-0F7B-4986-B494-851041B4C76D&Type=B_BASIC,,
10856,3VS,small_airport,Roy Otten Memorial Airfield,38.42779922,-92.87519836,1030,NA,US,US-MO,Versailles,no,3VS,VRS,3VS,,,
312366,FLRZ,small_airport,Royal Zambezi Lodge Airstrip,-15.724789,29.303541,1243,AF,ZM,ZM-09,Lower Zambezi River,no,FLRZ,RYL,,http://www.royalzambezilodge.com/,,
4089,LFCY,medium_airport,Royan-Médis Airport,45.62810135,-0.9725000262,72,EU,FR,FR-NAQ,Royan/Médis,no,LFCY,RYN,,,,
4646,MGRB,medium_airport,Rubelsanto Airport,15.99199963,-90.44529724,426,NA,GT,GT-AV,Rubelsanto,no,MGRB,RUV,,,,
5992,SBUG,medium_airport,Rubem Berta Airport,-29.78219986,-57.03820038,256,SA,BR,BR-RS,Uruguaiana,yes,SBUG,URG,,,https://en.wikipedia.org/wiki/Ruben_Berta_International_Airport,Ruben Berta
4792,MPSA,medium_airport,Ruben Cantu Airport,8.085599899,-80.94529724,272,NA,PA,PA-9,Santiago,no,MPSA,SYP,,,https://en.wikipedia.org/wiki/Ruben_Cantu_Airport,Santiago
5403,PARY,medium_airport,Ruby Airport,64.72720337,-155.4700012,658,NA,US,US-AK,Ruby,no,PARY,RBY,RBY,,,
32235,ZSRG,medium_airport,Rugao Air Base,32.25788498,120.5016556,,AS,CN,CN-32,Rugao,no,ZSRG,RUG,,,,
308150,FZMB,small_airport,Rughenda Airfield,0.117142,29.312992,5757,AF,CD,CD-NK,Butembo,no,FZMB,RUE,,,,
32208,HRYU,small_airport,Ruhengeri Airport,-1.496873,29.631343,6102,AF,RW,RW-03,Ruhengeri,no,HRYU,RHG,,,,
32236,VNRK,small_airport,Rukum Chaurjahari Airport,28.627001,82.194021,2500,AS,NP,NP-RA,Rukumkot,yes,VNCJ,RUK,,,https://en.wikipedia.org/wiki/Rukumkot_Airport,"VNRK, Rukumkot Airport"
4953,MYRP,small_airport,Rum Cay Airport,23.68440056,-74.8361969,15,NA,BS,BS-RC,,no,MYRP,RCY,,,,
31623,HSMK,small_airport,Rumbek Airport,6.824999809,29.66900063,1378,AF,SS,SS-18,Rumbek,no,HSMK,RBX,,,https://en.wikipedia.org/wiki/Rumbek_Airport,
307082,AYRG,small_airport,Rumginae Airport,-5.897222222,141.2716667,160,OC,PG,PG-WPD,,no,AYRG,RMN,RMG,,,
32237,VNRT,small_airport,Rumjatar Airport,27.30349922,86.55039978,4500,AS,NP,NP-SA,Rumjatar,yes,VNRT,RUM,,,,
3035,FYRU,medium_airport,Rundu Airport,-17.9564991,19.71940041,3627,AF,NA,NA-KE,Rundu,yes,FYRU,NDU,,,"http://ourairports.com/airports/FYRU/#lat=-17.956499099731445,lon=19.71940040588379,zoom=13,type=Satellite,airport=FYRU",
333070,ZWRQ,medium_airport,Ruoqiang Loulan Airport,38.974722,88.008333,2916,AS,CN,CN-65,Ruoqiang Town,yes,ZWRQ,RQA,,,https://en.wikipedia.org/wiki/Ruoqiang_Loulan_Airport,
30356,VERU,small_airport,Rupsi Airport,26.141867,89.907892,131,AS,IN,IN-AS,Rupsi,no,VERU,RUP,,,,
41591,BO-0001,small_airport,Rurenabaque Airport,-14.42790031,-67.49680328,676,SA,BO,BO-B,Rurenabaque,no,SLRQ,RBQ,,,https://en.wikipedia.org/wiki/Rurrenabaque_Airport,
4980,NTAR,medium_airport,Rurutu Airport,-22.4340992,-151.3609924,18,OC,PF,PF-U-A,,yes,NTAR,RUR,,,https://en.wikipedia.org/wiki/Rurutu_Airport,
92,LBRS,small_airport,Ruse Airport,43.694801,26.0567,614,EU,BG,BG-18,Shtraklevo,no,LBRS,ROU,,,https://en.wikipedia.org/wiki/Ruse_Airport,"LB24, Shtraklevo Air Base, Shtruklovo"
20962,KRSL,medium_airport,Russell Municipal Airport,38.87210083,-98.8117981,1862,NA,US,US-KS,Russell,no,KRSL,RSL,RSL,http://www.russellcity.org/airport.php,,
24365,PARS,small_airport,Russian Mission Airport,61.77888489,-161.319458,51,NA,US,US-AK,Russian Mission,no,PARS,RSH,RSH,,https://en.wikipedia.org/wiki/Russian_Mission_Airport,
20963,KRSN,small_airport,Ruston Regional Airport,32.514187,-92.588517,311,NA,US,US-LA,Ruston,no,KRSN,RSN,RSN,http://www.ruston.org/departments.aspx?p_PageAlias=regional-airport,https://en.wikipedia.org/wiki/Ruston_Regional_Airport,3L5
307112,RUU,small_airport,Ruti Airport,-5.334444444,144.2566667,1710,OC,PG,PG-WHM,Kawbenaberi,no,,RUU,RUTI,,,
3859,KRUT,medium_airport,Rutland - Southern Vermont Regional Airport,43.52939987,-72.94960022,787,NA,US,US-VT,Rutland,yes,KRUT,RUT,RUT,,https://en.wikipedia.org/wiki/Rutland_State_Airport,
27934,YRTP,small_airport,Rutland Plains Airport,-15.64330006,141.8430023,15,OC,AU,AU-QLD,,no,YRTP,RTP,,,,
30358,NZRC,small_airport,Ryan's Creek Aerodrome,-46.8997,168.100998,62,OC,NZ,NZ-STL,Oban,no,NZRC,SZS,,,https://en.wikipedia.org/wiki/Ryan%27s_Creek_Aerodrome,"stewart island,rakiura"
2629,EPRZ,medium_airport,Rzeszów-Jasionka Airport,50.110001,22.018999,693,EU,PL,PL-PK,Rzeszów,yes,EPRZ,RZE,,https://www.rzeszowairport.pl,https://en.wikipedia.org/wiki/Rzesz%C3%B3w-Jasionka_Airport,
26639,VTBH,small_airport,Sa Pran Nak Airport,14.94939995,100.6429977,95,AS,TH,TH-16,,no,VTBH,KKM,,,,
2221,EDDR,medium_airport,Saarbrücken Airport,49.21459961,7.109509945,1058,EU,DE,DE-SL,Saarbrücken,yes,EDDR,SCN,,http://www.flughafen-saarbruecken.de/,https://en.wikipedia.org/wiki/Saarbr%C3%BCcken_Airport,
29412,LELL,small_airport,Sabadell Airfield,41.520901,2.10508,485,EU,ES,ES-CT,Sabadell,no,LELL,QSA,,https://www.aena.es/en/sabadell.html,,
312961,AYSH,small_airport,Sabah Airport,-5.5765,155.0489,10,OC,PG,PG-NSB,Sabah,no,AYSH,SBV,SAB,,,
327554,USDA,medium_airport,Sabetta International Airport,71.219167,72.052222,46,EU,RU,RU-YAN,Sabetta,yes,USDA,SBT,,,https://en.wikipedia.org/wiki/Sabetta_International_Airport,
3226,HLLS,medium_airport,Sabha Airport,26.98699951,14.47249985,1427,AF,LY,LY-SB,Sabha,yes,HLLS,SEB,,,https://en.wikipedia.org/wiki/Sabha_Airport,Sebha
41210,FASE,small_airport,Sabi Sabi Airport,-24.94737543,31.44884777,1276,AF,ZA,ZA-MP,Belfast,no,FASE,GSS,,,,
44427,CSB2,small_airport,Sable Island Landing Strip,43.930951,-59.996147,4,NA,CA,CA-NS,Sable Island,no,CSB2,YSA,CSB2,http://www.sableislandairport.com/Photo-Gallery-1.html,https://en.wikipedia.org/wiki/Sable_Island_Aerodrome,CYSA
41482,WATS,small_airport,Sabu-Tardanu Airport,-10.4924,121.8482,71,AS,ID,ID-NT,Sabu-Sawu Island,no,WATS,SAU,,,https://en.wikipedia.org/wiki/Tardamu_Airport,"WRKS, Tardamu, Sawu"
5185,OIMS,medium_airport,Sabzevar National Airport,36.16809845,57.59519958,3010,AS,IR,IR-09,Sabzevar,yes,OIMS,AFZ,,,https://en.wikipedia.org/wiki/Sabzevar_Airport,
5643,RKPS,medium_airport,Sacheon Air Base/Airport,35.088591,128.071747,25,AS,KR,KR-48,Sacheon,yes,RKPS,HIN,,,https://en.wikipedia.org/wiki/Sacheon_Airport,
2033,CZPB,medium_airport,Sachigo Lake Airport,53.89110184,-92.1964035,876,NA,CA,CA-ON,Sachigo Lake,yes,CZPB,ZPB,,,https://en.wikipedia.org/wiki/Sachigo_Lake_Airport,
1915,CYSY,medium_airport,Sachs Harbour (David Nasogaluak Jr. Saaryuaq) Airport,71.99389648,-125.2429962,282,NA,CA,CA-NT,Sachs Harbour,yes,CYSY,YSY,,,https://en.wikipedia.org/wiki/Sachs_Harbour_Airport,
3861,KSAC,medium_airport,Sacramento Executive Airport,38.51250076,-121.4929962,24,NA,US,US-CA,Sacramento,no,KSAC,SAC,SAC,http://www.sacramento.aero/sac/,https://en.wikipedia.org/wiki/Sacramento_Executive_Airport,"Sutterville Aerodrome, Sacramento Municipal"
3892,KSMF,large_airport,Sacramento International Airport,38.69540024,-121.5910034,27,NA,US,US-CA,Sacramento,yes,KSMF,SMF,SMF,,https://en.wikipedia.org/wiki/Sacramento_International_Airport,
20506,KMHR,medium_airport,Sacramento Mather Airport,38.553902,-121.297997,98,NA,US,US-CA,Sacramento,yes,KMHR,MHR,MHR,http://www.sacramento.aero/mhr/,https://en.wikipedia.org/wiki/Sacramento_Mather_Airport,
32413,OYSH,small_airport,Sadah Airport,16.967542,43.728103,5938,AS,YE,YE-SD,Sa'dah,no,OYSH,SYE,,,https://en.wikipedia.org/wiki/Saadah_Airport,
2121,DNSO,medium_airport,Sadiq Abubakar III International Airport,12.91629982,5.207190037,1010,AF,NG,NG-SO,Sokoto,yes,DNSO,SKO,,http://www.faannigeria.org/nigeria-airport.php?airport=13,https://en.wikipedia.org/wiki/Sadiq_Abubakar_III_International_Airport,
5607,RJSD,medium_airport,Sado Airport,38.06019974,138.4140015,88,AS,JP,JP-15,Sado,yes,RJSD,SDS,,,https://en.wikipedia.org/wiki/Sado_Airport,
21032,KSAD,small_airport,Safford Regional Airport,32.85480118,-109.6350021,3179,NA,US,US-AZ,Safford,no,KSAD,SAD,SAD,,https://en.wikipedia.org/wiki/Safford_Regional_Airport,
307121,SFU,small_airport,Safia Airport,-9.593055556,148.6361111,430,OC,PG,PG-NPP,Safia,no,AYSF,SFU,SFA,,,
5571,RJFS,medium_airport,Saga Airport,33.14970016,130.302002,6,AS,JP,JP-41,Saga,yes,RJFS,HSG,,,https://en.wikipedia.org/wiki/Saga_Airport,
32408,WBKH,small_airport,Sahabat [Sahabat 16] Airport,5.087779999,119.0940018,40,AS,MY,MY-12,Sahabat,no,WBKH,SXS,,,,
5201,OITM,small_airport,Sahand Airport,37.34799957,46.12789917,4396,AS,IR,IR-03,Maragheh,no,OITM,ACP,,,https://en.wikipedia.org/wiki/Sahand_Airport,Maragheh Highway Strip
32252,YSII,small_airport,Saibai Island Airport,-9.378330231,142.625,15,OC,AU,AU-QLD,Saibai Island,yes,YSII,SBR,,,https://en.wikipedia.org/wiki/Saibai_Island_Airport,
307446,SDI,small_airport,Saidor Airport,-5.627138889,146.4627778,83,OC,PG,PG-MPM,Saidor,no,AYSD,SDI,SDA,,https://en.wikipedia.org/wiki/Saidor_Airport,
26531,VGSD,medium_airport,Saidpur Airport,25.75919914,88.9088974,125,AS,BD,BD-5,Saidpur,yes,VGSD,SPD,,,https://en.wikipedia.org/wiki/Saidpur_Airport,
5280,OPSS,medium_airport,Saidu Sharif Airport,34.81359863,72.35279846,3183,AS,PK,PK-KP,Saidu Sharif,yes,OPSS,SDT,,,https://en.wikipedia.org/wiki/Saidu_Sharif_Airport,
32249,TFFJ,medium_airport,Saint Barthélemy - Rémy de Haenen Airport,17.9044,-62.843601,49,NA,BL,BL-U-A,Gustavia / Saint-Jean,yes,TFFJ,SBH,,,https://en.wikipedia.org/wiki/Gustaf_III_Airport,"Saint Barthélemy Airport, St. Jean Airport, Aérodrome de St Jean, Saint Barth, St. Barts"
3197,HESC,medium_airport,Saint Catherine International Airport,28.682729,34.060503,4402,AF,EG,EG-JS,Saint Catherine,no,HESC,SKV,,,https://en.wikipedia.org/wiki/St._Catherine_International_Airport,
3903,KSTC,medium_airport,Saint Cloud Regional Airport,45.5466,-94.059898,1031,NA,US,US-MN,Saint Cloud,yes,KSTC,STC,STC,,https://en.wikipedia.org/wiki/St._Cloud_Regional_Airport,
